date,equipment_id,temperature,pressure,maintenance_required
2022-12-12,72,37.28305460076797,20.623313318344245,1
2020-12-13,54,69.56703639182636,10.702094534665157,0
2020-09-29,67,72.01608739185227,21.732344431222586,1
2019-03-20,51,32.16198825029185,40.92567495674686,0
2019-09-05,97,24.907970168853453,30.718421108503158,0
2020-09-19,92,82.46092688547519,23.923823726731523,1
2018-09-21,8,56.78403390154561,24.86957179625321,0
2020-12-12,34,24.65310364043806,10.054145028618727,0
2022-05-15,35,99.58930537358137,21.992021102609435,1
2020-09-30,96,24.62244487970933,35.858349665517224,1
2022-07-02,88,75.60281830868425,48.967777752654285,1
2018-01-05,78,98.69431402107308,43.88243307935598,0
2021-01-31,32,39.13440833727405,10.943798585821165,0
2021-05-04,46,31.379949494975694,45.94242418699358,0
2020-02-13,16,29.71079515379431,41.32793653194504,1
2020-05-26,68,44.262011805407646,41.215044942839214,0
2020-09-18,37,28.083664880851735,28.31983036014286,0
2020-06-02,54,75.37290733553056,25.920211718180113,0
2021-10-05,85,24.983343850405014,22.116629153327704,0
2018-02-16,14,60.75377025198318,12.627794358174631,0
2020-05-16,95,99.73574830823814,19.129414539747962,0
2020-04-02,55,85.11762156048151,19.864145399120986,0
2020-07-24,48,69.21755505848087,29.363082788408065,1
2019-10-18,82,44.500289662928935,39.897776263867755,1
2018-09-26,7,69.91166690333108,28.952393135917866,1
2019-01-05,74,62.163317112932134,12.313777977886424,0
2019-09-28,7,54.086670711229715,48.31159203952816,0
2021-02-03,33,30.45683013921596,47.70897276376449,1
2022-08-21,23,90.92833721923733,41.40758172593634,0
2022-08-10,85,55.9827719057058,49.65311606256882,1
2019-10-19,19,35.56980094566121,31.779293312010516,0
2018-04-30,19,49.420748070183166,48.510734010128246,0
2020-04-10,36,53.130380202314164,13.024201624670031,1
2022-12-16,29,86.20303164534994,24.627229930454853,1
2022-06-16,60,78.68915044491217,19.015250720270632,1
2020-12-17,82,81.54439149130718,17.833323365370802,1
2021-10-01,2,20.882501154291777,15.632117955707043,1
2020-01-11,1,53.29231985438092,34.896545662639866,0
2022-02-06,47,58.50753213082589,41.2528742298922,0
2018-04-27,69,21.535382145844537,33.131935976814425,0
2020-03-01,20,40.785056699602734,15.878508383528388,1
2021-02-24,11,80.8231858497708,42.444950797338834,1
2021-11-17,2,30.968776458319923,35.438188286549135,1
2020-10-09,67,62.824810516207336,25.52662824507982,1
2022-07-23,87,37.216149761379,36.96521182144252,1
2020-12-17,12,20.969661971511464,20.396199169713313,1
2019-09-26,20,39.29611660796332,23.80768833976842,0
2019-05-28,5,98.0699003928043,46.69943372527961,0
2022-11-10,37,84.12296895063916,21.620180226856817,0
2020-03-12,38,96.76613154568267,28.799530726317464,0
2021-01-24,94,59.028323514109,45.605645495840584,0
2022-07-20,9,28.778895894200282,38.3088540107011,1
2021-02-15,98,63.83675911789544,12.48812904658811,1
2019-07-14,53,56.350186764796874,15.892121771158813,1
2022-06-13,44,87.54856661916928,10.313663630876672,1
2019-05-03,99,27.846606462739565,35.236871609166535,1
2021-06-14,86,59.059290961742256,27.906937016416734,1
2020-06-15,24,32.00389317551874,15.370994036091021,0
2021-07-19,81,45.974074151204796,48.31736484227082,1
2021-04-27,74,78.98856619102398,31.186388957824796,1
2019-12-05,30,58.081450349501324,19.675731764515568,1
2022-01-10,59,50.07106281166155,30.0241428461883,1
2019-08-04,87,51.55810228560283,37.18481330940431,0
2020-02-29,96,56.75574147247893,13.049568718942579,0
2020-05-10,81,82.80132350696455,20.98815260191568,1
2018-09-04,81,91.36677511521876,42.278619635359746,0
2021-01-04,14,96.42677492031426,28.38659481610645,0
2018-06-03,9,82.9522709004236,31.863085681291796,1
2022-08-07,40,45.23255165984102,27.31264008837877,1
2021-12-29,66,75.05077648692337,11.755997705720205,1
2020-09-23,25,55.008249924431354,16.629991192806237,1
2021-01-14,73,40.37364976368409,27.821665549675636,1
2019-11-28,22,87.26972635407381,18.367418616317114,0
2021-08-01,4,23.074107916986,11.999161146387149,1
2021-05-28,26,92.14095937083388,43.74598656207295,1
2020-12-28,58,56.91819716997873,49.24770116656463,1
2020-12-06,29,70.97611814466244,41.72571495986958,0
2020-10-05,98,72.74831377646262,44.15139686818668,1
2018-04-04,87,91.60941925652291,19.679085212681816,1
2022-11-09,37,70.93357457337659,48.42507902052799,1
2020-08-15,75,69.11468678080494,17.877028178137135,0
2020-10-08,70,25.332163244855195,48.05719241447329,1
2019-03-29,18,61.47264175561632,49.79277175863804,1
2021-05-12,85,32.01352006536333,38.46891222984195,1
2020-06-30,42,78.99470149771885,49.24574927167288,0
2018-08-06,100,60.97775366501396,32.781591182684146,1
2019-04-19,41,74.41822233666826,20.381671327043613,1
2019-03-08,38,23.333832048190743,27.479835426624835,1
2018-12-07,34,26.783361283664256,33.74243741515144,0
2019-07-05,17,77.30587104501458,12.923262481080599,1
2022-06-24,37,25.76674687989387,34.89373058468985,1
2021-08-05,25,25.70053822122069,49.24711347049178,1
2021-07-01,76,20.968678018790996,17.604305991349104,0
2022-10-24,87,96.5201118639584,41.703804651535336,0
2018-12-23,86,79.00066875672056,46.31595175118478,1
2018-01-23,85,48.260112680165136,47.74806371280883,0
2022-11-21,27,43.72284650301242,48.40542417621789,0
2019-06-06,57,47.97625837966797,30.858385548858877,0
2022-11-17,31,81.97228249449455,49.09231631966015,1
2021-01-28,6,72.90964888563315,40.292408285377554,1
2020-03-12,91,34.815645429397435,16.466857449478475,0
2021-04-18,40,33.92874682672675,29.0760042587188,0
2021-05-31,98,27.871651977071785,38.73324701488016,0
2020-02-01,12,72.82421757610706,19.893612632763332,1
2022-08-10,53,81.14981297773888,35.624607341955496,1
2019-03-18,71,41.20371426600032,36.66401916186477,0
2022-06-20,10,21.675596882473023,16.507989752342635,0
2020-02-08,45,26.573733398114186,32.60341249811025,0
2020-10-12,17,97.42880278760244,40.8650764391443,0
2021-09-10,26,43.63558219819362,29.955826581437677,1
2019-05-31,85,81.53785182705069,10.484124671044297,0
2020-11-05,92,69.9730855083411,10.361538763171687,1
2020-03-02,62,50.555171172231674,24.281173758800488,0
2018-12-02,46,36.45498097564441,47.04776273727128,0
2022-11-18,64,29.710913452752514,19.14707118414435,0
2018-09-15,2,69.20103744310933,35.37454755486749,0
2019-05-12,54,81.97070245102304,18.88303482773282,0
2020-06-14,65,71.51234028329046,22.866799586381944,1
2018-06-09,51,62.42417065993266,43.92168358405936,0
2022-02-07,53,23.356097874530903,39.15445769079788,0
2020-05-01,36,97.47910220755071,13.815971092528425,0
2022-08-15,26,83.89713533236596,27.148080839457343,1
2019-11-21,29,43.42576293607718,11.166790545810578,1
2022-08-26,21,98.39762634870806,29.23560586412036,1
2019-01-15,11,68.15052717090578,36.49736046804272,1
2022-04-18,40,66.59381265657971,14.740104943926063,0
2020-08-14,11,79.84585435436257,21.55539755636663,0
2019-11-22,36,84.941583047211,25.913465020086278,0
2021-12-21,59,72.51828858652021,46.78124098624199,1
2022-06-25,39,30.247659709296002,49.73020061691856,0
2021-07-15,99,47.06140047955987,11.796451959824633,0
2022-05-20,54,94.24669122608398,40.44031693981568,1
2021-12-11,98,37.969248947508156,24.86896265609373,1
2021-04-06,55,49.77336190700107,25.698327449179203,1
2020-12-02,24,54.56615063553568,40.17059893388091,0
2022-04-29,22,55.15239917555618,46.73705728581635,0
2018-10-12,69,69.03516659956205,48.037143780101935,1
2019-02-01,56,95.4460670195766,33.08490344153283,0
2018-01-12,33,39.2554169466004,24.284846372020112,1
2022-06-19,36,29.720110104073445,41.50196343435117,1
2021-08-18,20,35.79763918879499,20.04005533049201,0
2021-06-30,83,90.95399201674157,32.56296115334071,1
2019-05-14,99,71.66486501241648,24.343138460994926,1
2020-01-24,81,42.87254313913281,36.26524294831505,1
2018-02-04,62,85.27575511748938,19.615956515740276,0
2019-12-28,98,88.90959970907488,17.66371782939303,1
2020-04-28,73,87.72114709522225,46.729563467017485,1
2018-03-31,26,93.51412269116436,14.072147317981475,1
2020-02-15,66,40.17928161386892,30.238316309397266,1
2019-08-28,73,80.40335429970227,18.834111318520357,1
2020-08-27,73,56.8431597819312,11.557198533026698,1
2022-06-14,40,87.35988423120492,11.440752731657057,1
2020-10-18,17,78.27925417292906,17.008870884233094,0
2019-02-22,1,82.11579571997797,44.67081418024001,0
2018-04-25,89,72.49294701448572,21.299149759081068,1
2019-09-09,61,34.19430155757655,48.01836682301183,0
2021-05-04,43,63.60215351175506,33.26489171956774,0
2020-04-05,42,98.77357916196065,27.464567590750644,1
2022-03-05,25,94.99104531976951,33.20355338677818,0
2022-07-08,39,23.453898863760934,30.66793540905071,1
2022-02-25,35,33.18518525835497,40.351050150293005,1
2021-01-03,3,30.538301876364955,21.29984263891409,1
2019-02-17,44,78.07839279882364,24.122015664012096,1
2021-10-31,51,85.4228263885556,45.76377210133003,1
2021-12-14,94,37.080909304853755,47.85826052601622,0
2019-12-30,98,60.46821543614632,45.70232909945898,1
2021-07-24,12,87.256242240896,26.777919758292544,0
2020-10-17,19,78.62412358130004,41.21462012027527,1
2020-01-31,44,63.378976439347866,29.05342933204395,1
2019-11-07,59,67.22781523670183,29.90159408584409,1
2021-11-18,49,60.6688437533024,18.187204362291357,0
2019-04-02,61,43.803876105505644,33.64521213034066,1
2020-07-08,17,65.20175942872129,17.445435910133916,1
2018-07-11,74,75.11082416400725,23.26258796268775,1
2020-01-09,57,89.86583326886462,44.201208064797406,1
2022-09-09,55,70.90330831833984,18.28303236843421,0
2021-01-27,47,80.88972296345264,12.846331406937313,1
2022-04-21,12,32.805730796365836,12.760303704512651,0
2020-09-04,62,56.92459795358319,47.63138082012431,1
2020-10-05,80,20.746529586167462,30.276817518473386,0
2018-04-06,88,39.73430916172984,26.376482872680732,0
2022-08-15,83,78.11693720904039,42.435143240316734,1
2019-10-25,8,99.34479610794908,43.43303711642064,1
2021-04-28,95,27.934247966977274,23.287641324624182,0
2022-10-26,21,52.11954526890306,37.744722298951814,1
2018-02-06,81,84.00567749593276,40.84491263407546,1
2022-12-09,87,36.32285077031191,36.18602747463818,1
2021-10-24,80,64.4067959441829,16.063802992003975,0
2022-09-15,70,78.64570368237398,45.03532334068228,1
2022-03-29,72,69.27883602081432,31.563782109440346,1
2018-10-06,25,35.04197876923329,21.298897054800147,1
2018-08-05,82,48.43076549485915,27.009127417507756,0
2020-05-16,89,82.70334275883178,11.502843615956294,1
2020-05-22,12,64.33812113056133,15.114672048896702,0
2022-12-27,15,20.41836908343302,40.62187002063443,1
2021-07-20,59,80.8792608022475,10.000465390214647,0
2018-03-03,26,22.824908395219126,26.662633139291685,1
2019-08-19,26,79.65870261849858,30.900407243423537,1
2019-12-30,47,36.19844481321899,12.185376800038892,0
2021-09-27,32,96.64587840955042,48.92312651889331,0
2019-02-01,10,49.43526010416676,19.045013249986877,0
2019-11-30,16,46.15452930704633,22.167948785451234,1
2020-11-08,71,31.911044026595576,22.157700490201094,1
2018-06-26,17,44.44833723921719,19.216666484693995,1
2022-06-24,23,90.13206094625605,10.058952883452456,1
2019-01-31,26,99.70674701017978,39.17379176351986,0
2019-03-21,85,49.464762440547865,48.67381999197141,1
2021-06-10,86,55.8888504763634,18.971739331401803,1
2018-03-17,7,77.76567505621897,36.5218876721369,1
2018-09-22,14,90.89566243720596,39.6758530783486,1
2019-03-31,79,67.44354673494273,43.93701516362099,1
2022-12-25,7,51.32205585422635,26.905167880544365,1
2019-12-19,9,53.0097472678899,22.11723622561717,1
2020-01-05,48,75.64945171974455,23.011805360921244,0
2021-11-08,72,20.257461088342296,38.50485332394051,1
2022-05-07,59,69.56714699678726,42.67117866022544,1
2020-04-30,87,48.43944083530859,17.264558710264104,1
2022-03-10,93,83.53578650216674,24.83764032631061,1
2021-10-22,82,27.439251185850573,46.077607869966,0
2018-05-24,95,67.05618135587125,42.26774078778957,0
2020-06-03,94,58.4778311908899,49.39433611049903,0
2020-12-28,39,71.38604207241819,40.16993038728323,0
2021-01-27,99,25.18828755863747,25.72780804111689,0
2019-01-31,18,66.3987029942505,33.625513359785515,0
2020-11-14,59,64.91876703676189,36.44057016989281,1
2020-08-05,17,64.85280755329367,13.138232652684959,0
2020-06-09,14,68.27901332771638,31.779878364154605,0
2022-02-01,31,74.11743497810897,38.37283313890438,1
2022-02-16,24,84.39911997446158,16.692852160042413,0
2022-05-08,99,41.585657610257144,41.22526869702229,1
2021-03-20,60,86.00395281440497,33.35091122056447,1
2021-03-13,45,59.86045458107629,48.08887142790378,0
2019-07-23,98,26.164662330746495,11.696891928275669,1
2020-11-28,3,24.684074339518336,20.61304550221868,0
2018-04-19,37,46.73906549568486,34.06215517199296,0
2022-09-13,43,82.7917581689174,21.862396488237227,1
2020-12-01,40,76.61447477927325,38.57696656284969,1
2021-04-24,90,83.08919717379251,40.36021130087724,0
2020-07-23,55,61.38152451532875,14.100638562658979,1
2019-02-02,87,55.21591983643924,30.554178568270707,1
2021-05-31,39,31.796202136502714,30.355622223642236,0
2019-09-26,15,46.25542028874492,24.77123080862164,0
2021-03-02,4,54.72154929391002,47.31699450278688,1
2021-04-01,93,27.08803437436938,43.10025279492885,0
2021-05-23,86,37.6489562168969,37.888375276385474,0
2020-01-03,25,67.8580235250991,38.573065429399904,0
2018-08-23,13,78.85304913913518,28.468645752524765,0
2019-10-20,82,99.86780091143598,46.83978084386303,0
2020-01-21,33,94.64906650748462,37.783817090131414,0
2019-08-11,16,71.40521596281532,39.159242466232655,0
2020-10-29,42,53.69984426352576,44.46763615149381,1
2021-01-02,66,70.89418917665861,20.962863573687642,0
2020-08-11,55,82.85212944641856,42.28283615466812,1
2019-05-07,99,29.466895273870986,17.80962411825968,1
2020-07-01,42,52.79239117570306,23.813678089795513,1
2021-06-30,34,87.18418285084938,23.424418170793707,0
2021-06-07,30,50.70663615464352,49.14101873556562,0
2022-03-23,13,65.74978169817493,44.26148894991707,1
2021-04-12,13,67.02154886897586,38.04679446361039,0
2022-08-04,18,34.75810025069115,39.082270464615604,1
2021-04-06,32,48.97883533218307,32.48291177610284,0
2018-06-19,96,46.76090309935457,47.88362668434076,0
2021-11-17,99,22.09573668256518,29.85035011529446,1
2020-08-03,39,21.935341111308418,25.220708394795782,1
2020-03-05,46,86.53576349406188,16.52141347726364,1
2019-09-26,29,41.845664797824995,41.44822609044232,0
2021-05-02,62,61.44630129910524,39.377757283023655,1
2022-03-21,93,43.898045887101844,25.374201540965394,0
2018-01-29,62,95.25433960922724,11.007736558369174,0
2021-04-03,57,40.7437407092619,43.55989310872043,0
2021-12-16,16,54.37254501911481,10.456719338162944,1
2018-12-05,56,89.81842003876815,38.14799118516204,1
2022-07-30,10,87.3546853433447,48.81028438904228,1
2022-02-28,30,34.88811342770219,27.50645312592814,0
2021-10-20,25,84.21146478365684,19.39893619983811,0
2021-09-27,84,56.65495093903141,38.19484040173527,1
2019-05-15,5,58.637509766828416,42.68512568062341,0
2022-08-08,65,30.6783977932755,31.857212643113893,0
2019-05-26,94,26.44812110056997,48.681411010245846,1
2021-09-12,49,78.23514455790121,12.066748866318445,1
2018-08-05,3,59.716892188423984,30.191823932181126,1
2021-08-17,45,54.948056209214364,38.738157892902,0
2021-03-01,14,78.36065829219174,44.505618845967156,0
2020-12-29,30,81.24103191928879,17.170224476311603,0
2021-06-29,68,32.71265341354828,42.00013927054726,0
2021-12-09,18,68.8180119582113,32.10828302874181,0
2022-12-16,62,30.828326582214842,25.862147279598528,1
2019-03-21,37,80.11000688232366,15.268601143163743,0
2020-05-25,25,72.55641250137117,44.6118303563565,0
2021-04-20,48,96.52916968667664,16.290928327188613,0
2018-06-16,65,25.516641308513694,22.39151436836397,1
2018-04-01,53,24.564377692100344,21.601821278497475,1
2019-12-15,79,42.57496597545601,44.85656136763417,1
2022-04-04,73,40.93645469887248,36.90811976835592,0
2018-02-08,15,39.75830392575999,41.86725588765489,1
2021-02-23,49,92.50036644168293,20.01871595169996,1
2022-01-14,88,39.96369598796049,34.994963984279956,1
2018-06-22,68,41.75597809029048,32.86983932574995,0
2019-10-15,12,80.7518609934371,43.31321507153084,1
2020-01-24,59,55.9791873960432,46.24348241925042,0
2021-05-28,37,82.1368445564145,10.486270859095473,0
2022-07-20,61,25.229292605150818,36.960796762351706,1
2020-12-17,43,59.005695493870746,12.073431964789162,0
2022-08-11,70,22.68908801466261,31.954346603094237,1
2019-04-21,39,25.01225627642836,21.505309161747128,0
2019-04-01,56,92.51499626755287,22.27106398088565,1
2020-04-08,63,31.139629689407613,24.11834013809426,1
2020-06-13,46,62.593654582017365,34.85169796198441,1
2021-10-16,88,52.887648208056525,23.36199862675077,0
2020-10-21,11,47.78746610070741,39.30796202361122,1
2019-01-22,62,91.9866676549818,26.181095422954787,0
2018-12-14,77,21.74587174203916,12.734128012398344,1
2018-07-09,98,73.10317489404713,41.35039369936429,0
2019-05-20,25,97.07155473708403,21.43033298370824,0
2021-04-29,71,64.81345467694736,27.310675183970506,1
2022-03-12,52,94.94579696264735,37.41775532887606,1
2021-10-24,4,24.1806303428819,23.29824628594848,1
2021-12-03,59,53.50346552593291,12.263426245868626,1
2020-04-03,72,40.81262327696409,24.956841880512542,1
2020-07-17,20,78.46567719845838,47.777943307772134,0
2020-07-22,93,98.50376723977973,35.66937589194232,1
2021-02-14,63,40.52240499553982,36.85916594668828,1
2018-05-14,54,72.33396811792596,35.291286145505595,0
2018-02-27,74,35.847810620779214,17.959685558377473,1
2022-04-29,98,65.22642036572879,26.733354564091204,1
2019-11-16,57,57.114598935066894,40.03759193453273,0
2019-11-03,90,97.76042637052296,14.054915902126366,1
2018-06-22,41,68.68218181571733,21.11411104358849,1
2020-03-25,3,47.960509766945506,21.052764338634145,1
2021-03-18,6,29.12766279103467,27.28075710378024,0
2018-03-21,5,32.09974629879476,49.214749637687405,1
2020-06-04,5,38.025354396098805,12.700101867352878,0
2021-05-21,54,40.07733290722384,30.748039775223802,1
2018-07-22,47,88.04928462729103,17.174587280488417,0
2020-02-03,87,64.89782306260199,48.827061816389765,1
2021-06-06,49,61.87127290994931,14.532140189098568,0
2022-08-27,9,29.181509749537398,26.144040094463648,0
2021-06-04,99,88.8111754679548,39.51539939338424,0
2022-08-10,20,77.8251442566787,38.18217712109781,0
2022-04-05,61,25.413468952000127,26.909145475757292,0
2022-01-04,35,76.62680777838149,23.860966718108727,0
2021-11-26,50,63.483057387411684,25.904495142114822,1
2018-02-16,82,26.538027659742262,20.571050526345573,1
2021-06-10,62,56.664051322292515,18.21331754827199,0
2021-08-21,17,58.775702970403756,29.3215879023556,0
2022-03-30,88,33.26196321306206,20.741350242704293,0
2021-03-12,3,95.65585176002259,21.498466595890005,0
2021-12-09,32,87.99802971845295,36.27024253898228,1
2022-03-17,99,73.52178698632866,48.741493267995686,0
2021-10-28,13,56.98364488004857,34.145488022375005,1
2022-05-09,89,52.941243326760684,13.079178682598652,1
2021-07-06,73,72.07787737207633,13.02334455416268,0
2019-10-18,68,63.634549552552436,48.05692883382264,0
2019-04-16,14,24.98184847055085,21.891631612293345,1
2020-08-28,98,61.000211901626535,13.682679443299017,1
2020-11-01,11,84.51228937862716,33.961783486015264,0
2021-09-15,56,56.73919020775664,34.94595113161064,0
2020-01-06,67,24.156526204341475,35.940192804747525,0
2020-02-23,92,82.90225595072265,20.696081114301652,1
2020-08-25,29,36.10910257087795,10.604427368579001,1
2018-12-24,9,40.6896667910431,48.60061477817887,0
2020-08-29,67,33.17650827458367,20.0357218276441,1
2021-12-02,25,46.4172051897198,37.041051522101895,1
2019-10-30,98,80.5401204550908,38.26519479514838,0
2019-01-08,76,61.550868760314984,34.40029668317943,0
2020-10-28,42,36.390501932057006,22.51629576854593,1
2021-02-19,9,90.22640625216327,20.84385015056263,1
2021-10-03,79,90.36654839612234,33.90673130810812,0
2019-11-07,40,89.64627400368056,44.64382534446766,0
2018-03-31,25,39.10369691052314,47.869349156935826,0
2022-07-30,5,56.099147534479044,14.236232176150306,0
2019-11-29,11,98.79917249127001,16.193144503908794,0
2021-09-01,59,81.76099810479923,47.78945035132318,1
2021-04-16,98,22.173393698044784,39.461409133391705,1
2019-06-24,88,25.216367300839366,45.319752993190924,1
2020-01-02,79,57.114510144986625,18.105305365413727,1
2020-05-18,38,92.73761646892481,33.50343484437607,0
2018-02-10,72,63.09614383621714,38.04558377669895,0
2020-01-10,5,59.82500064274322,37.20447541787891,0
2022-09-24,48,28.437895996530447,26.326067634667925,1
2019-05-17,90,72.54240837794353,10.615795667652339,1
2020-08-16,18,85.76825284801804,33.317042272170525,1
2021-03-14,70,50.43360060060499,20.12406156718435,0
2021-05-09,37,82.0489480740262,28.010169845715613,1
2020-07-17,60,97.15813231206494,48.30324060335269,0
2022-10-14,48,36.30131673021513,25.961412705697388,0
2019-04-06,77,61.866370495579304,43.59206426657707,0
2020-01-02,28,42.971036646766045,17.541624229970047,0
2020-01-22,69,83.42835352270714,36.89841992100115,0
2020-07-13,77,66.2074692704926,49.08027817755774,0
2020-06-27,81,70.76659340402429,14.07572403491747,1
2022-05-01,40,83.83313276927153,10.33279768908768,0
2022-04-20,45,51.677637812996394,27.343311705304572,0
2021-06-30,96,93.20720547256346,13.705019322054689,1
2019-01-25,62,62.6423093796912,39.93537398704925,0
2022-06-06,93,32.63638582682784,46.58194655394236,1
2020-06-01,58,75.67192945350419,27.360838908350352,1
2018-09-13,67,83.46090803506036,20.348465686217637,1
2019-12-10,56,45.34093416540213,27.37613276026439,0
2019-03-26,40,88.57434055990024,38.93791271400004,0
2018-01-10,98,92.4914603812613,10.36216646321484,1
2020-04-03,40,42.15235899022471,33.578159579387886,0
2020-03-08,91,98.68171781721776,34.53166739549516,0
2021-06-19,77,31.256922243900675,35.50752987583742,1
2021-06-28,33,36.1612534721992,19.68088319923509,1
2020-05-26,6,34.73798713904209,38.56210893512507,0
2020-10-25,88,91.51917680062964,13.655659453271056,1
2021-02-16,19,72.34340418599695,17.970813458672033,1
2020-10-12,80,32.16834265778183,45.09880186617928,1
2022-12-30,40,55.22587346946792,39.548926029062656,0
2019-01-09,92,69.22384200558416,10.549822160453811,0
2020-12-24,97,26.677126799150663,19.93505041479201,0
2018-05-26,59,90.5933094725871,18.57625931972658,1
2018-08-12,59,84.28828283532282,20.832253121478903,0
2021-06-16,48,60.41654188613106,19.902390811195456,1
2018-06-26,41,97.37012922073363,12.50105182971383,0
2022-12-08,13,53.420878342007974,28.357620663872815,0
2020-05-02,45,98.72882552291982,39.30933899144661,1
2021-07-29,89,73.43359990429016,34.269268988697455,0
2018-03-04,53,70.77370186031531,36.91486674392319,1
2021-05-25,42,33.2763916236628,13.245967141449565,0
2020-04-06,100,90.55422066437151,48.059628407071486,0
2020-03-05,63,54.19917503364921,43.53967335372099,1
2019-11-20,27,32.97867246259835,42.20361273982651,1
2022-01-24,38,21.00860159806072,42.9193522016707,1
2022-06-22,60,64.7804546910706,47.30842032531045,0
2018-04-15,7,62.19196976981411,31.77015864454791,0
2021-01-27,5,77.54828978953269,18.011280714705038,0
2019-05-26,45,91.22064424142417,34.671344314101646,1
2019-01-20,58,26.352526771442363,39.715259746717564,1
2019-02-09,31,78.51971922722899,39.51669573416102,1
2020-04-02,23,34.99295552780658,30.857960966675204,0
2019-06-02,42,88.65416425257311,12.738348773343123,0
2019-04-21,10,85.52508110893248,24.844517537205114,1
2019-12-10,32,63.26350039884355,46.83066433853429,0
2022-07-27,53,76.81942388986492,33.377956390297044,1
2020-02-10,30,45.14800905469987,31.533277730228537,0
2021-12-31,39,57.69343191462517,20.754140575287742,0
2020-11-12,31,85.73095181683773,24.737956796663156,1
2020-09-23,82,56.741215773857114,45.81384356612677,0
2022-05-08,100,48.623861226035345,36.65852190107343,0
2019-11-08,2,59.53699578002399,41.49548107009331,1
2019-12-15,78,86.25994019497747,28.173816922706205,1
2022-01-21,77,46.81664378966982,35.20988877824632,0
2018-03-24,93,33.900927450859506,19.9353443497283,1
2021-03-14,12,76.96112162646246,38.21843321133945,0
2021-01-13,39,86.07825701664655,27.10405334813349,1
2021-01-06,66,28.050998281882666,27.701820592589822,0
2019-04-02,96,39.189929020475574,35.97289298307527,0
2018-01-01,13,31.357759180879512,47.451224858757065,1
2018-02-20,46,47.83531292657333,12.560253864344837,0
2019-11-16,27,56.02807831243301,42.989729493880304,0
2019-12-18,17,79.90610695706451,21.695324416487725,1
2022-12-01,95,72.09180679053392,27.75677818025511,1
2022-01-09,98,69.67428539827449,10.87653315100036,0
2019-03-25,60,48.18999572877235,22.041843113372522,1
2020-05-30,64,87.3158042467808,30.105249705205217,1
2019-05-03,88,57.70297339185316,12.24704309389756,0
2022-12-29,35,98.32839504121236,29.643829175326605,0
2018-02-03,70,70.73137106365894,47.08442515433709,1
2021-10-03,83,30.101179325160217,14.215728724312209,1
2018-04-05,30,74.09420496603472,40.57762912302017,1
2020-12-31,71,46.00832123453592,26.386842135039707,0
2022-04-24,74,74.9061757348878,36.20694858097352,0
2018-06-03,96,25.57129185299246,20.409463919409173,0
2018-09-07,98,33.99051497407675,16.37969050165433,0
2019-11-05,63,88.4589807124629,16.41850457084906,0
2019-03-14,28,38.17436456188119,12.819677825725787,0
2018-04-28,60,86.9632900194352,17.42586819604972,0
2020-02-10,79,42.34208707635283,36.56877539955873,1
2021-08-22,94,71.43055280469662,45.26762447374032,1
2018-09-25,37,75.53204588078648,42.56502742364647,0
2020-12-13,93,61.012380251604235,37.405372394979366,0
2018-08-24,22,44.4248541357385,14.417274536444108,0
2019-01-24,68,37.01155010968769,21.56749785183799,1
2020-09-16,20,22.655148364994098,22.392275012898757,0
2022-10-24,96,44.31571209925791,19.99827785590485,1
2020-02-02,100,72.25302324250265,30.600226388388926,1
2019-02-05,68,95.06438547587861,31.4221525951869,1
2019-09-16,91,89.69635858104417,24.275439006844408,1
2020-02-06,64,81.28518212282421,24.15156634945744,1
2021-08-19,17,83.0757874602639,43.14222391624325,0
2020-07-07,12,73.19879227807962,41.571713932787425,0
